TOTAL FLOW
REFL=0.0        FAC=1.0
YEAR MN DY      HOUR DISCHARGE  INFLOW HYDROGRAPH AT UPSTREAM END
1970  1  8   1.00000     21.15
1970  1 15   1.00000     21.34
1970  1 22   1.00000     19.65
1970  1 29   1.00000     18.23
1970  2  5   1.00000     18.16
1970  2 12   1.00000     16.20
1970  2 19   1.00000     17.28
1970  2 26   1.00000     15.81
1970  3  5   1.00000     16.19
1970  3 12   1.00000     16.10
1970  3 12   1.00000
