TOTAL FLOW
REFL=0.0        FAC=1.0
YEAR MN DY      HOUR DISCHARGE  INFLOW HYDROGRAPH AT UPSTREAM END
1970  1  8   1.00000     21.18
1970  1 15   1.00000     21.51
1970  1 22   1.00000     18.40
1970  1 29   1.00000     16.78
1970  2  5   1.00000     17.52
1970  2 12   1.00000     14.20
1970  2 19   1.00000     17.30
1970  2 26   1.00000     14.26
1970  3  5   1.00000     15.83
1970  3 12   1.00000     15.59
1970  3 12   1.00000
