TOTAL FLOW
REFL=0.0        FAC=1.0
YEAR MN DY      HOUR DISCHARGE  INFLOW HYDROGRAPH AT UPSTREAM END
1970  1  8   1.00000     21.03
1970  1 15   1.00000     21.22
1970  1 22   1.00000     19.53
1970  1 29   1.00000     18.12
1970  2  5   1.00000     18.07
1970  2 12   1.00000     16.08
1970  2 19   1.00000     17.16
1970  2 26   1.00000     15.65
1970  3  5   1.00000     16.02
1970  3 12   1.00000     15.90
1970  3 12   1.00000
