TOTAL FLOW
REFL=0.0        FAC=1.0
YEAR MN DY      HOUR DISCHARGE  INFLOW HYDROGRAPH AT UPSTREAM END
1970  1  8   1.00000     13.43
1970  1 15   1.00000     13.51
1970  1 22   1.00000     13.56
1970  1 29   1.00000     13.74
1970  2  5   1.00000     13.91
1970  2 12   1.00000     13.87
1970  2 19   1.00000     13.90
1970  2 26   1.00000     13.76
1970  3  5   1.00000     13.67
1970  3 12   1.00000     13.67
1970  3 12   1.00000
