TOTAL FLOW
REFL=0.0        FAC=1.0
YEAR MN DY      HOUR DISCHARGE  INFLOW HYDROGRAPH AT UPSTREAM END
1970  1  8   1.00000     21.50
1970  1 15   1.00000     21.83
1970  1 22   1.00000     18.50
1970  1 29   1.00000     16.84
1970  2  5   1.00000     17.67
1970  2 12   1.00000     14.14
1970  2 19   1.00000     17.49
1970  2 26   1.00000     14.23
1970  3  5   1.00000     15.94
1970  3 12   1.00000     15.65
1970  3 12   1.00000
