TOTAL FLOW
REFL=0.0        FAC=1.0
YEAR MN DY      HOUR DISCHARGE  INFLOW HYDROGRAPH AT UPSTREAM END
1970  1  8   1.00000     20.59
1970  1 15   1.00000     20.64
1970  1 22   1.00000     20.72
1970  1 29   1.00000     20.71
1970  2  5   1.00000     20.55
1970  2 12   1.00000     20.27
1970  2 19   1.00000     19.90
1970  2 26   1.00000     19.53
1970  3  5   1.00000     19.11
1970  3 12   1.00000     18.73
1970  3 12   1.00000
